H3_Index,Position,CanonicalName,QueriedName,GBIF_SpeciesKey,MatchedRank,Kingdom,Phylum,Class,Order,Family,Genus,In_GBIF,In_Natura,Invasive,GBIF_Total_Observations,REF_SPGROUP,ABUNDANCE_CATEGORY,LOWERBOUND,UPPERBOUND,COUNTING_UNIT,Natura_SiteCodes,Natura_SiteNames
863f299a7ffffff,N1,Arenaria filicaulis graeca,Arenaria filicaulis ssp. graeca,10647819.0,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Arenaria,0,1,0,0,nan,P,,,nan,GR2530002;GR2530004,LIMNI STYMFALIA;OROS OLIGYRTOS
863f299a7ffffff,N1,Cerastium candidissimum,Cerastium candidissimum,3812924.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Cerastium,0,1,0,0,nan,P,,,nan,GR2530004,OROS OLIGYRTOS
863f299a7ffffff,N1,Dianthus nudiflorus,Dianthus nudiflorus,3810175.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Dianthus,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Minuartia stellata,Minuartia stellata,3811159.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Mcneillia,0,1,0,0,nan,P,,,nan,GR2530004,OROS OLIGYRTOS
863f299a7ffffff,N1,Petrorhagia obcordata,Petrorhagia obcordata,7650540.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Petrorhagia,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Sabulina attica,Sabulina attica,7627937.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sabulina,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Silene auriculata,Silene auriculata,5585329.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,0,1,0,0,nan,P,,,nan,GR2530004,OROS OLIGYRTOS
863f299a7ffffff,N1,Rumex conglomeratus,Rumex conglomeratus,2888963.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Dipsacus fullonum,Dipsacus fullonum,8435025.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Dipsacus,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Knautia integrifolia,Knautia integrifolia,7504215.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Knautia,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Lomelosia palaestina,Lomelosia palaestina,4934473.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lomelosia,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Pterocephalus perennis,Pterocephalus perennis,8320238.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Pterocephalus,1,0,0,2,,,,,,,
863f299a7ffffff,N1,Scabiosa ochroleuca,Scabiosa ochroleuca,2888806.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Scabiosa,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Valeriana olenaea,Valeriana olenaea,4094791.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Valeriana,0,1,0,0,nan,P,,,nan,GR2530004,OROS OLIGYRTOS
863f299a7ffffff,N1,Anthyllis vulneraria,Anthyllis vulneraria,5352367.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Anthyllis,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Bituminaria bituminosa,Bituminaria bituminosa,2952882.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bituminaria,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Hammatolobium lotoides,Hammatolobium lotoides,2960723.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hammatolobium,1,0,0,3,,,,,,,
863f299a7ffffff,N1,Lotus corniculatus,Lotus corniculatus,5357013.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lotus,1,0,0,2,,,,,,,
863f299a7ffffff,N1,Medicago coronata,Medicago coronata,2965505.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Medicago disciformis,Medicago disciformis,2965208.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Medicago polymorpha,Medicago polymorpha,2965531.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Medicago sativa,Medicago sativa,9151957.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Onobrychis ebenoides,Onobrychis ebenoides,2972883.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Onobrychis,0,1,0,0,nan,V,,,nan,GR2530002,LIMNI STYMFALIA
863f299a7ffffff,N1,Ononis pusilla,Ononis pusilla,2977214.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ononis,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Trifolium campestre,Trifolium campestre,5359477.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Juglans regia,Juglans regia,3054368.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,1,0,0,2,,,,,,,
863f299a7ffffff,N1,Cynanchica aristata,Cynanchica aristata,12254070.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Cynanchica,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Galium peloponnesiacum,Galium peloponnesiacum,2913268.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,1,1,0,2,nan,P,,,nan,GR2530004,OROS OLIGYRTOS
863f299a7ffffff,N1,Asperula arcadiensis,Asperula arcadiensis,2916954.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hexaphylla,0,1,0,0,nan,R,,,nan,GR2530002,LIMNI STYMFALIA
863f299a7ffffff,N1,Asperula taygetea,Asperula taygetea,2916809.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hexaphylla,0,1,0,0,nan,P,,,nan,GR2530004,OROS OLIGYRTOS
863f299a7ffffff,N1,Geranium pyrenaicum,Geranium pyrenaicum,2890122.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Clinopodium alpinum,Clinopodium alpinum,7307319.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Clinopodium,1,0,0,2,,,,,,,
863f299a7ffffff,N1,Clinopodium nepeta,Clinopodium nepeta,8916040.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Clinopodium,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Melissa officinalis,Melissa officinalis,5341501.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Melissa,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Micromeria juliana,Micromeria juliana,7774615.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Micromeria,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Nepeta argolica,Nepeta argolica,7309414.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Nepeta,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Salvia virgata,Salvia virgata,2927041.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Sideritis clandestina cyllenea,Sideritis clandestina ssp. cyllenea,3891827.0,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Sideritis,0,1,0,0,nan,P,,,nan,GR2530004,OROS OLIGYRTOS
863f299a7ffffff,N1,Stachys cretica,Stachys cretica,2927296.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Stachys,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Teucrium capitatum,Teucrium capitatum,7308670.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Teucrium flavum,Teucrium flavum,3887754.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Thymus leucotrichus,Thymus leucotrichus,7307117.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,0,1,0,0,nan,P,,,nan,GR2530004,OROS OLIGYRTOS
863f299a7ffffff,N1,Globularia stygia,Globularia stygia,5578459.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Globularia,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Veronica chamaedrys,Veronica chamaedrys,7874883.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,1,0,0,6,,,,,,,
863f299a7ffffff,N1,Scrophularia taygetea,Scrophularia taygetea,3735554.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Scrophularia,0,1,0,0,nan,P,,,nan,GR2530004,OROS OLIGYRTOS
863f299a7ffffff,N1,Hypericum empetrifolium,Hypericum empetrifolium,8411092.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Alcea biennis,Alcea biennis,5617600.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Alcea,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Malva neglecta,Malva neglecta,3152373.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Malva,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Epilobium hirsutum,Epilobium hirsutum,3189172.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Adonis cyllenea,Adonis cyllenea,5616505.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Adonis,0,1,0,0,nan,V,,,nan,GR2530004,OROS OLIGYRTOS
863f299a7ffffff,N1,Delphinium ajacis,Delphinium ajacis,3033833.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Delphinium,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Rhamnus sibthorpiana,Rhamnus sibthorpianus,3874761.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Atadinus,0,1,0,0,nan,P,,,nan,GR2530004,OROS OLIGYRTOS
863f299a7ffffff,N1,Crataegus pycnoloba,Crataegus pycnoloba,3013789.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,0,1,0,0,nan,P,,,nan,GR2530004,OROS OLIGYRTOS
863f299a7ffffff,N1,Poterium sanguisorba,Poterium sanguisorba,5364245.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Poterium,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Rosa canina,Rosa canina,3002461.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,1,0,0,2,,,,,,,
863f299a7ffffff,N1,Urtica dioica,Urtica dioica,7960979.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Sedum acre,Sedum acre,5362007.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,1,0,0,2,,,,,,,
863f299a7ffffff,N1,Datura innoxia,Datura innoxia,2928755.0,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Datura,1,0,0,1,,,,,,,
863f299a7ffffff,N1,Abies cephalonica,Abies cephalonica,2685326.0,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Abies,0,1,0,0,nan,P,,,nan,GR2530002;GR2530004,LIMNI STYMFALIA;OROS OLIGYRTOS
